id;nombre;referencias;precioa;preciob;precioc;costo;pesado;iva;existencia
1123;CABELLO DE ANGEL DORIA 250GR;7,70209E+12;2200;0;0;0;0;DIAN IVA 5%;-207
1126;WINNY 3X30;7,70102E+12;32900;32300;0;0;0;DIAN IVA 19%;-537
1148;LOZACREAM BLANCOX ROSA 450GR;7,70381E+12;6500;6350;0;0;0;DIAN IVA 19%;-3
1150;BLANCOX LOZACREM 250GR;7,70381E+12;3000;2900;0;0;0;DIAN IVA 19%;-10
1152;Carefree Protectores x 15U;7,70203E+12;1600;1500;0;0;0;Excluido;-192
1155;NOSOTRA RAPIGEL X30UNID;7,70203E+12;13600;13300;0;0;0;DIAN IVA 0%;-65
1156;VELON SANTA MARIA N8;7,7073E+12;7800;7580;0;0;0;DIAN IVA 19%;-218
1158;Knorr Rinde Mas;7,70205E+12;2400;0;0;0;0;DIAN IVA 19%;0
1164;BATILADO AREQUIPE 82GR;7,70235E+12;4500;4400;0;0;0;DIAN IVA 19%;-60
1165;Batilado;7,70235E+12;4500;4400;0;0;0;DIAN IVA 19%;-24
1166;BATILADO VAINILLA 82GR;7,70235E+12;4500;4400;0;0;0;DIAN IVA 19%;-83
1175;DOG CHOW 350GR;7,70252E+12;3800;3670;0;0;0;DIAN IVA 5%;0
1183;CHOCOLISTO 200GR;7,70201E+12;7900;7800;0;0;0;DIAN IVA 19%;-428
1184;QUESADA CHOCOLATE 250GR;7,70209E+12;7600;7400;0;0;0;DIAN IVA 5%;-224
1185;CHOCOLATE QUESADA 250GR;7,70209E+12;7600;7400;0;0;0;DIAN IVA 5%;-213
1186;CHOCOLATE QUESADA 500GR;7,70209E+12;12400;12100;0;0;0;DIAN IVA 5%;-53
1188;CHOCO LISTO CHOCOLATE TARRO 1.000GR;7,70201E+12;28500;0;0;0;0;DIAN IVA 19%;-24
1196;PRESTOBARBA SCHICK AZUL;7,59107E+12;3000;0;0;0;0;DIAN IVA 19%;-391
1197;Sedal;7,70201E+12;700;0;0;0;0;DIAN IVA 19%;-8
1200;FRUTIÑO PANELA LIMON;7,70235E+12;1000;890;0;0;0;DIAN IVA 19%;-921
1206;Head Shoulders Coco;7,50044E+12;900;0;0;0;0;DIAN IVA 19%;-434
1255;DETERGENTE AK1 1.800ML;7,70231E+12;17400;17000;0;0;0;DIAN IVA 0%;-46
1258;AROMATEL FLORAL 900ML;7,70219E+12;8200;8000;0;0;0;DIAN IVA 19%;-270
1261;COCOSETTE X8;7,70202E+12;12500;0;0;0;0;DIAN IVA 19%;-257
1265;AROMATEL FLORAL 180ML;7,70219E+12;1600;1450;0;0;0;DIAN IVA 19%;-703
1278;Winny panales por unidad;WPU;1100;0;0;0;0;DIAN IVA 19%;-119
1287;SHAMPOO FRESKITO 800ML;7,70975E+12;8500;8300;0;0;0;DIAN IVA 19%;-122
1297;CEPILLO FLUOCARDENT KIDS ;7,70256E+12;2500;2350;0;0;0;DIAN IVA 19%;-37
1298;BON AIRE VARITAS FRUTOS ROJOS 40ML;7,70253E+12;8900;8700;0;0;0;DIAN IVA 19%;-72
9720;KATORI LIQUIDO 120ML;7,70233E+12;2600;2450;0;0;0;Excluido;-1
9722;SALSA BBQ IDEAL 225GR;7,70975E+12;2700;2580;2470;0;0;DIAN IVA 19%;-153
1303;PRESTOBARBA GILLETTE 3;7,70202E+12;3900;3750;0;0;0;DIAN IVA 19%;-700
1304;PRESTOBARBA VENUS GILLETTE 4;7,70202E+12;4200;0;0;0;0;DIAN IVA 19%;-217
1306;PILAS EVERADY ALKALINA GOLD AA ;8,88802E+12;3400;3200;0;0;0;DIAN IVA 19%;-43
1307;PILAS EVEREADY ALKALINA GOLD AAA;8,88802E+12;3400;3200;0;0;0;DIAN IVA 19%;-48
9809;PIN POP CEREZA ECLIPSE X24 ROJO NEGRO;7,70217E+12;6600;0;0;0;0;DIAN IVA 19%;-46
9812;TOALLAS ANGELAS INVISIVLE X24UNID;7,70732E+12;5300;5000;0;0;0;Excluido;-88
9856;BOMBILLO SANTA BLANCA LED 30W;7,70782E+12;13500;13000;0;0;0;DIAN IVA 19%;-283
9814;VELA AMBIENTADOR MANZANA CANELA BONDI;7,70743E+12;10800;10400;0;0;0;DIAN IVA 19%;0
1319;Pastilla Cloro;Pcl;2000;0;0;0;0;Excluido;-373
1334;PRESTOBARBA DORCO 2;8,80104E+12;700;542;0;0;0;DIAN IVA 19%;-427
1348;TINTE LISSIA 1.0;7,70382E+12;8900;8500;0;0;0;DIAN IVA 19%;-23
9670;PIAZZA CHOCO LECHE X24;7,70201E+12;9900;0;0;0;0;DIAN IVA 19%;-20
9810;PLUMERO ARCOIRIS PINTO ;7,70711E+12;8900;0;0;0;0;DIAN IVA 19%;0
9842;DUCALES 6 TACOS 882GR;7,70203E+12;15400;0;0;0;0;DIAN IVA 19%;-7
9716;WAFER 77 X24UNID;8,68186E+12;29500;28700;0;0;0;DIAN IVA 19%;-2
9672;GILLETE SPECIALIZEO 45GR;7,50044E+12;10500;0;0;0;0;DIAN IVA 19%;-17
9815;SUAVITEL LAVANDA 400ML;7,70201E+12;3300;3150;0;0;0;DIAN IVA 19%;-32
9811;FOFI CAT ARENA 1KG;7,70905E+12;5400;0;0;0;0;DIAN IVA 19%;-1
9724;CEPILLO CON PROTECTOR;9,7802E+12;3000;0;0;0;0;DIAN IVA 19%;-31
1357;BON AIRE VARITAS BAMBU 40ML;7,70253E+12;8900;8700;0;0;0;DIAN IVA 19%;-129
1358;BON AIRE VARITAS VAINILLA 40ML;7,70253E+12;8900;8700;0;0;0;DIAN IVA 19%;-208
1361;MEDICASP SHAMPOO 100ML;6,5024E+11;28000;0;0;0;0;DIAN IVA 19%;-77
1372;SHAMPO NATURALEZA Y VIDA RUBIOS 300ML;7,70238E+12;13500;0;0;0;0;Excluido;-1
1373;MASCARILLA NATURALEZA Y VIDA NEGROS 300ML;7,70238E+12;25500;0;0;0;0;DIAN IVA 19%;-8
1398;BALANCE MEN 11.5GR;7,70205E+12;1200;0;0;0;0;DIAN IVA 19%;-128
9737;SALCHICHA COLANTA XL X4UNID;7,70213E+12;7500;7300;0;0;0;DIAN IVA 19%;-42
9739;CHORIZO COCTEL DE TERNERA COLANTA ;7,70213E+12;13200;0;0;0;0;DIAN IVA 19%;-1
9760;LADY SPEED STICK DUO CREMA TARRO;7,70201E+12;18400;0;0;0;0;DIAN IVA 19%;-2
9753;CHEETOS FLAMIN HOT 37GR;7,70219E+12;2200;0;0;0;0;DIAN IVA 19%;-5
9754;DORITOS FLAMIN HOT 41GR;7,70219E+12;2600;2500;2390;0;0;DIAN IVA 19%;-76
9755;CHEETOS HORNEADOS 160GR;7,70219E+12;7100;6900;6800;0;0;DIAN IVA 19%;-64
9756;CHOCLITOS PICANTE 190GR;7,70219E+12;8000;7400;0;0;0;DIAN IVA 19%;-4
9761;BETUM LIQUIDO PLATINO BLANCK 75ML;6,90163E+12;5200;5000;0;0;0;DIAN IVA 19%;-7
9817;ESCOBA KARACA SIN MANGO SUAVE PINTO;7,70711E+12;11600;11300;0;0;0;DIAN IVA 19%;0
9840;TALLARIN DORIA 250GR;7,70209E+12;2200;2000;0;0;0;DIAN IVA 5%;-206
1419;PONDS CLARANT B3 8.5G;7,70201E+12;1900;1800;0;0;0;DIAN IVA 19%;-415
1429;EMULSION DE SCOTT FRUTAL 180ML;7,70717E+12;14500;14000;0;0;0;Excluido;-71
1434;HEAD Y SHOULDERS CONTROL CASPA 18ML;7,50107E+12;900;0;0;0;0;DIAN IVA 19%;-664
1436;PONDS CREMA S 8.5GR;7,70201E+12;1800;1700;0;0;0;DIAN IVA 19%;-87
1446;cubito;cu1;400;0;0;0;0;DIAN IVA 19%;-3899,5
1454;SHAMPOO SAVITAL ACEITE DE ARGAN ;7,70201E+12;1000;875;0;0;0;DIAN IVA 19%;-141
1457;CREMA PARA PEINAR SAVITAL ;7,70201E+12;1000;900;0;0;0;DIAN IVA 19%;-63
1460;Alka-Seltzer;aks;800;0;0;0;0;Excluido;-53
1472;Buscapina Fem;4,04885E+12;1500;0;0;0;0;Excluido;-82
1477;VICK VAPORUB 12GR;75916565;4800;4660;0;0;0;Excluido;-11
1478;IBUFLASH;7,70206E+12;2200;0;0;0;0;Excluido;-195
1494;Sevedol Forte unidad;7,70287E+12;1200;0;0;0;0;Excluido;-37
1515;SPEED STICK DUO CREMA 9G;7,50103E+12;1500;0;0;0;0;DIAN IVA 19%;-234
1569;PEINE;pn1;600;0;0;0;0;DIAN IVA 19%;-7
1578;COPITOS ARCOIRIS;7,70221E+12;2300;2100;0;0;0;DIAN IVA 19%;-65
1600;CERA EGO 60ML;7,70201E+12;4000;3900;0;0;0;DIAN IVA 19%;-278
1610;Dove Karite;7,89115E+12;4000;3840;0;0;0;DIAN IVA 19%;-339
1639;CLORO MAX 2L;7,70249E+12;3500;3350;0;0;0;DIAN IVA 19%;-51
1650;SCHICK WOMEN QUATRO ;7,50221E+12;4200;3850;0;0;0;DIAN IVA 19%;-777
1660;Sanpic Lavanda;7,70263E+12;1600;0;0;0;0;DIAN IVA 19%;-26
1701;GANCHOS PARA ROPA;7,5923E+12;5200;5000;0;0;0;DIAN IVA 19%;-81
1702;F;B25;0;0;0;0;0;DIAN IVA 19%;-2
1703;JUGO NECTAR CALIFORNIA 215ML PERA;7,70262E+12;2400;2200;0;0;0;DIAN IVA 19%;-11
1705;CD;B5;0;0;0;0;0;DIAN IVA 19%;-4
1706;DSV;DSCD;0;0;0;0;0;Excluido;-125
1747;Suavitel Complete 180 ml.;7,50955E+12;1500;1380;0;0;0;DIAN IVA 19%;-58
9849;COLCAFE SUAVE CLASICO 200GR;7,70203E+12;27700;27200;0;0;0;DIAN IVA 5%;-40
1749;SUAVITEL FRESAS CON CHOCOLATE 180ML;7,50955E+12;1500;1380;0;0;0;DIAN IVA 19%;-536
1788;VELON SANTA MARIA N2;7,7073E+12;1500;1459;0;0;0;DIAN IVA 19%;-925
1789;VELON SANTAMARIA TURRA X12UNID;7,7073E+12;11000;0;0;0;0;Excluido;-95
1809;TOALLIN NUBE X50HOJAS;7,70715E+12;2100;1940;0;0;0;DIAN IVA 19%;-84
1811;DURAMAX SCOTT REUTILIZABLE 58;7,70243E+12;11000;10700;0;0;0;DIAN IVA 19%;-4
1813;PROTECTORES NOSOTRAS 120 MAS 30;7,70203E+12;15500;15100;0;0;0;Excluido;-265
1815;DURAZNO EN ALMIBAR PRADO 260GR;7,70999E+12;3900;3750;0;0;0;Excluido;-29
1841;PAÑAL TENA SLIP LX21;7,70203E+12;63000;0;0;0;0;DIAN IVA 19%;-2
1869;SDG;DSG;0;0;0;0;0;DIAN IVA 19%;-3
1870;VASOS 7OZ FORMOSA X50UNID;7,70733E+12;1900;1800;0;0;0;DIAN IVA 19%;-2803
1883;MERMELADA LA CONSTANCIA PIÑA 90GR;7,7021E+12;1900;1750;0;0;0;DIAN IVA 19%;-1
1889;MERMELADA LA CONSANCIA MORA 90GR;7,7021E+12;1900;1750;0;0;0;DIAN IVA 19%;-109
1892;MOSTANEZA LA CONSTANCIA 80GR;7,7021E+12;2200;2100;0;0;0;DIAN IVA 19%;-47
1915;SALSA BBQ BARY 110GR;7,70244E+12;1800;1650;0;0;0;DIAN IVA 19%;-17
1920;MAYONESA M 445GR;7,19503E+11;12500;12100;0;0;0;DIAN IVA 19%;-462
9745;BEBEX 2M X30UNID;7,7072E+12;22900;22500;0;0;0;DIAN IVA 19%;-2
9748;CAJA JABON ORO 25UND;1,77021E+13;30500;0;0;0;0;DIAN IVA 19%;-16
9726;DUCALES TENTACION X8UNID;7,70203E+12;7200;0;0;0;0;DIAN IVA 19%;-18
1933;AVENA DON PANCHO HOJUELA 180GR;7,70219E+12;1600;1500;0;0;0;DIAN IVA 5%;-873
1934;CHOCOLATE QUESADA 500GR;7,70209E+12;12400;12100;0;0;0;DIAN IVA 5%;-110
1938;QUESADA CHOCOLATE 500GR;7,70209E+12;12400;12100;0;0;0;DIAN IVA 5%;-68
1961;LA ESPECIAL MAIZ TOSTADO 160GRR;7,70201E+12;5200;5000;0;0;0;DIAN IVA 19%;-394
1967;WAFER ITALO ;7,70212E+12;5900;0;0;0;0;DIAN IVA 19%;-452
1973;CLUB SOCIAL INTEGRAL 9X3;7,75017E+12;6500;0;0;0;0;DIAN IVA 5%;-12
1975;SALTIN NOEL TACO DIA 110GR;7,70203E+12;1900;1780;0;0;0;DIAN IVA 19%;-3858
1980;FRUTICAS LOVE CANDY X100UNID;7,70201E+12;9200;0;0;0;0;DIAN IVA 19%;-182
1984;GLOBOOM HUEVITOS 60UNID;7,70389E+12;4600;0;0;0;0;DIAN IVA 19%;-587
1986;BIGBOM BLACK XXL X48;7,70701E+12;15700;0;0;0;0;Excluido;-70
1987;TRULULU FRESITAS;7,70299E+12;1800;1690;0;0;0;DIAN IVA 19%;-126
1988;BIANCHI COOKIES AND CREAM;7,70299E+12;2000;1850;0;0;0;DIAN IVA 19%;-189
1989;BIANCHI CHOCOLATE;7,70299E+12;2000;1850;0;0;0;DIAN IVA 19%;-99
1992;LOKIÑO MASTICABLE X100UNID;7,70299E+12;7700;0;0;0;0;DIAN IVA 19%;-1058
1993;TRULULU AROS ;7,70299E+12;1800;1690;0;0;0;DIAN IVA 19%;-676
1994;Trululu Sirenas;7,70299E+12;1900;0;0;0;0;DIAN IVA 19%;-1
2001;FULL CLORO 3.8ML;c2001;6800;6600;0;0;0;Excluido;-9
2010;Bianchi Chocolate blanco;7,70299E+12;2000;1850;0;0;0;DIAN IVA 19%;-37
2017;SPLOT CHICLE TATTO 120UNID;7,70728E+12;15300;0;0;0;0;DIAN IVA 19%;-115
2035;CREMA DE LECHE NESTLE 90GR;7,70202E+12;3000;2900;0;0;0;Excluido;-38
2040;SALMON SOBERANA TOMATE PICANTE;7,86291E+12;4200;4070;0;0;0;DIAN IVA 19%;-52
9646;ATUN LA SOBERANA VEGETALES 160GR;7,70291E+12;6200;6000;0;0;0;DIAN IVA 19%;-154
2045;SALCHICHA RICA VIENA 150GR;7,7024E+12;4500;4380;0;0;0;DIAN IVA 19%;-118
9729;ARROZ MARY DORADO 1.000GR;7,81719E+11;3600;3534;0;0;0;Excluido;-316
9734;LAJOYA LIMPIAPISOS 1.000ML;7,70209E+12;6200;5950;0;0;0;DIAN IVA 19%;0
2052;NESTUM 5 CEREALES 200GR;7,61303E+12;13300;13000;0;0;0;DIAN IVA 19%;-72
2066;TUMIX MENTA X100UNID;7,70389E+12;9700;0;0;0;0;DIAN IVA 19%;-154
2074;ACEITE OLEOCALI GIRASOL 900ML;7,70102E+12;12000;11600;0;0;0;Excluido;-37
2093;PASPAN LEUDANTE 1.000GR;7,70705E+12;2600;2550;0;0;0;DIAN IVA 5%;-9639
2098;GATSY PESCADO 500GR;7,70252E+12;6000;0;0;0;0;DIAN IVA 5%;-4
2109;JUGO HIT 500ML;7,70209E+12;2500;2292;0;0;0;DIAN IVA 19%;-599
2111;SPEED MAX ;7,70209E+12;1400;1334;0;0;0;DIAN IVA 19%;-2551
2113;JUGO HIT 500ML;7,70209E+12;2500;2292;0;0;0;DIAN IVA 19%;-172
2119;GATORADE 500ML;7,70219E+12;3200;2875;0;0;0;DIAN IVA 19%;-13713
2123;COCA COLA 2.5;7,70254E+12;6900;6313;0;0;0;DIAN IVA 19%;-295
2129;DORITOS MEGA QUESO 185GR;7,70219E+12;7600;7340;7200;0;0;DIAN IVA 19%;-323
2130;Agua Cistal;7,70209E+12;2400;0;0;0;0;Excluido;-20
2133;ARROZ ZULIA 5.000GR;7,70722E+12;20000;19700;0;0;0;Excluido;-517
2150;DURAZNO LA PRADERA EN ALMIBAR 500GR;7,70721E+12;6200;6000;0;0;0;DIAN IVA 19%;-6
2153;Nectar Respin;7,70217E+12;2100;0;0;0;0;Excluido;-8
2159;MIRAMONTE LECHE ENTERA 800GR;7,70723E+12;18700;18300;0;0;0;Excluido;-1309
2161;LevaPan Levadura ;7,70201E+12;600;0;0;0;0;Excluido;-1
2166;DE TODITO NATURAL 165GR;7,70219E+12;7600;7340;7200;0;0;DIAN IVA 19%;-127
2172;Golpe Con Todo;7,70313E+12;6000;0;0;0;0;DIAN IVA 19%;-3
2212;DESEO ALGAS MARINAAS 110GR;7,70254E+12;2000;1900;0;0;0;DIAN IVA 19%;-20
2213;DESEO MANZANA VERDE 110GR;7,70254E+12;2000;1900;0;0;0;DIAN IVA 0%;-19
2228;SAVILOE 320ML;7,70235E+12;2500;2300;0;0;0;DIAN IVA 19%;-127
2229;Vive 100;7,70235E+12;1500;1334;0;0;0;DIAN IVA 19%;-502
2232;COCA COLA 3L;7,70254E+12;9700;8917;0;0;0;DIAN IVA 19%;-2372
2234;LECHE ENTERA LA MEJOR 400ML;7,70524E+12;2100;1900;1800;0;0;Excluido;-11513
2237;SALCHICHA CARNOSAN X9 ;7,70991E+12;6700;6400;6200;0;0;DIAN IVA 19%;-472
2240;Zenu Salchicha Long 10U;c2240;6000;0;0;0;0;Excluido;-3
2245;Zenu Mortadela ;7,7011E+12;6500;0;0;0;0;DIAN IVA 19%;0
2260;JUGO HIT NECTAR 237ML PERA;7,70209E+12;1900;1688;0;0;0;DIAN IVA 19%;-384
2264;KOTEX X30 NOCTURNA;7,70243E+12;19600;16200;0;0;0;Excluido;-86
2265;KOTEX NOCTURNAS X8;7,70243E+12;6700;6500;0;0;0;Excluido;-309
2278;Pantene Champu;7,50044E+12;16500;0;0;0;0;DIAN IVA 19%;0
2292;KINDER JOY ;78602731;6700;0;0;0;0;DIAN IVA 19%;-138
2298;MANTEQUILLA MA 500GR;7,59001E+12;9200;8800;0;0;0;DIAN IVA 19%;-454
2308;BOKA DURAZNO;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-3883
2310;Boka 2L 10U;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-2754
2314;Boka 2L 10U;7,70235E+12;800;710;0;0;0;DIAN IVA 19%;-5108
2352;LECHE DESLACTOSADA LA MEJOR 900ML;7,70524E+12;4500;4000;3900;0;0;Excluido;-716
2353;LECHE ENTERA LA MEJOR 900ML;7,70524E+12;4000;3600;3500;0;0;Excluido;-24170
2367;ELLAS TOALLAS 10UND;7,70211E+12;2300;2200;0;0;0;Excluido;-3611
2374;SUPER ROMBO 200GR BARRA;7,70283E+12;1300;1200;0;0;0;DIAN IVA 19%;-579
2380;fab barra 240g;7,70219E+12;2800;0;0;0;0;DIAN IVA 0%;-51
2381;supremo barra 200g;7,70966E+12;2200;2100;0;0;0;DIAN IVA 19%;-160
2401;nube basico 4 rollos;7,70715E+12;3400;3300;0;0;0;DIAN IVA 19%;-10
9772;GELAGURT SABOR A FRESA 50GR;7,70235E+12;2000;1880;0;0;0;DIAN IVA 19%;-22
9773;GELAGURT SABOR A MORA 50GR;7,70235E+12;2000;1880;0;0;0;DIAN IVA 19%;0
9774;GELAGURT SABOR A GUANABANA 50GR;7,70235E+12;2000;1880;0;0;0;DIAN IVA 19%;-8
9857;SPEED STICK CLINICAL 100GR;7,50955E+12;13200;12700;0;0;0;DIAN IVA 19%;-117
9858;LADY SPEED STICK CLINICAL 100GR;7,50955E+12;13200;12700;0;0;0;DIAN IVA 19%;-72
9859;DUX ORIGINAL 3X9;7,70203E+12;6400;0;0;0;0;DIAN IVA 19%;-187
9860;SALTIN NOEL QUESO Y MANTEQUILLA 3X9;7,70203E+12;4500;4300;0;0;0;DIAN IVA 19%;-5
9869;DE TODITO BBQ 400GR;7,70219E+12;16600;16400;0;0;0;DIAN IVA 19%;-2
9861;CHOCOLISTO SABOR A CARAMELO 160GR;7,70201E+12;5400;0;0;0;0;DIAN IVA 19%;-22
9862;LOCION PARA PERROS PETS 30ML;7,70737E+12;2900;2700;0;0;0;DIAN IVA 19%;-4
9863;LOCION PARA PERROS HEMBRAS 30ML;7,70737E+12;2900;2700;0;0;0;DIAN IVA 19%;-3
9864;CREMA DE PEINAR SEDAL DUO MAS BOLSA  PEINE;7,70984E+12;26000;0;0;0;0;DIAN IVA 19%;0
9865;ARDEN FOR MEN POWER 100GR;7,70204E+12;9800;0;0;0;0;DIAN IVA 19%;-5
9866;TALCO MEXANA 150GR MAS 85GR ;7,70212E+12;13400;0;0;0;0;DIAN IVA 19%;-18
9867;SPRAY DESENREDANTE JOHSONS 200ML;7,70203E+12;15000;14500;0;0;0;DIAN IVA 19%;-22
9870;NATUCHIPS VERDE 38GR;7,70219E+12;2400;2300;2200;0;0;DIAN IVA 19%;-220
9871;NATUCHIPS MADURA 38GR;7,70219E+12;2400;2300;2200;0;0;DIAN IVA 19%;-88
9872;DORITOS DINAMITA FLAMIT 50GR;7,70219E+12;3100;3000;2900;0;0;DIAN IVA 19%;-109
9873;DORITOS DINAMITAS LIMON 50GR;7,70219E+12;3100;3000;2900;0;0;DIAN IVA 19%;-48
9874;CHOCLITO LIMON 40GR;7,70219E+12;2200;2100;2000;0;0;DIAN IVA 19%;-114
9875;CHOCLITOS PICANTE 40GR;7,70219E+12;2200;2100;2000;0;0;DIAN IVA 19%;0
2462;BOMBILLO HOGARLUX AMARILLO;2,01703E+12;1200;1100;0;0;0;DIAN IVA 19%;-9
2471;LOZACREAM BLANCOX LIMON 450GR;7,70381E+12;6500;6350;0;0;0;DIAN IVA 19%;-7
2472;LOZA CREm 250gr;7,70381E+12;3000;0;0;0;0;DIAN IVA 19%;-4
2478;axion lavaloza aloe 235g;7,70201E+12;3200;3060;0;0;0;DIAN IVA 19%;-405
2479;FASSI LAVAPLATOS 230GR;7,70223E+12;2900;2800;0;0;0;DIAN IVA 19%;-4
2480;AXION 450GR ANTIBACTERIAL;7,50955E+12;5800;5700;0;0;0;DIAN IVA 19%;-1
2483;lavaloz ak limon 900g;7,70231E+12;9400;9100;0;0;0;DIAN IVA 19%;-197
2491;WINNY 1X30;7,70102E+12;22800;22300;0;0;0;DIAN IVA 19%;-157
2492;BABYSEC 3X30;7,7072E+12;32400;31800;0;0;0;DIAN IVA 19%;-79
2493;BABYSEC 2X30;7,7072E+12;27200;26500;0;0;0;DIAN IVA 19%;-9
2496;BABYSEC 4X30;7,7072E+12;40000;39500;0;0;0;DIAN IVA 19%;-109
2504;CLORO YES 450CC;7,70256E+12;1400;1334;0;0;0;DIAN IVA 19%;-6945
9611;COPITOS ARCOIRIS 300UNID;7,70221E+12;6100;5850;0;0;0;DIAN IVA 19%;0
2507;VANISH 450ML;7,70263E+12;4800;4650;0;0;0;DIAN IVA 19%;-62
2530;SUAVITEL 360ML;7,50955E+12;2800;2650;0;0;0;DIAN IVA 19%;-33
2536;AK1 3KG FLORAL;7,70231E+12;24000;23600;0;0;0;DIAN IVA 19%;-1066
2541;AK1 450GR FLORAL;7,70231E+12;4900;4750;0;0;0;DIAN IVA 19%;-2434
9850;SUPER RIEL LIQUIDO 500ML;7,70231E+12;3500;3350;0;0;0;DIAN IVA 19%;-215
9851;FAB MULTIUSOS 300GR;7,70219E+12;2900;2800;0;0;0;DIAN IVA 19%;-92
9852;ELITE MAX33MT;7,7072E+12;1600;1500;0;0;0;DIAN IVA 19%;-279
9853;FAB LAVADO COMPLETO 500GR;7,70219E+12;5500;5400;0;0;0;DIAN IVA 19%;-49
9868;DETODITO NATURAL 400GR;7,70219E+12;16600;16400;0;0;0;DIAN IVA 19%;-2
9854;BIANCHI CHOCO BOMBONES X30;7,70299E+12;7300;0;0;0;0;DIAN IVA 19%;-7
2551;ARIEL TRIPLE PODER 1KG;7,50044E+12;11000;10500;0;0;0;DIAN IVA 19%;-241
2552;FAB DETERGENTE 450GR;7,70219E+12;5200;0;0;0;0;DIAN IVA 19%;-42
2554;ARIEL REVITACOLOR 450GR;7,50044E+12;5200;5000;0;0;0;DIAN IVA 19%;-288
9599;WINNY PANTS ETAPA 6 X30UNID;7,70102E+12;48700;47900;0;0;0;DIAN IVA 19%;-49
9600;NORAVER GARGANTA ;54DF;1800;0;0;0;0;Excluido;-80
2590;FILPO 30KILOS;fk;108000;0;0;0;0;DIAN IVA 5%;-94
2593;DOG CHOW CACHORROS 350GR;7,70252E+12;3800;3670;0;0;0;DIAN IVA 5%;-7
2609;Dove Leche de Coco;7,89115E+12;4000;3840;0;0;0;DIAN IVA 19%;-183
2610;DOVE ORIGINAL 90GR;7,89842E+12;4000;3840;0;0;0;DIAN IVA 19%;-224
2612;PROTEX AVENA 110GR;7,50955E+12;3200;3050;0;0;0;DIAN IVA 19%;-2969
2613;Carey nuteritivo;7,70231E+12;2600;2500;0;0;0;DIAN IVA 19%;-22
2614;CAREY EXFOLIANTE 110GR;7,70231E+12;2600;2500;0;0;0;DIAN IVA 19%;-38
2624;LE FRAGANCE FRUTAL;7,70231E+12;1600;1485;0;0;0;DIAN IVA 19%;-3294
2645;FLUOCARDENT MAS CEPILLO  50ML;7,70256E+12;3100;3000;0;0;0;DIAN IVA 19%;-643
2648;Colgate Triple Accion Blancura 60ml;7,70201E+12;3800;3667;0;0;0;DIAN IVA 19%;-2
2651;ALCOHOL JGB 350ML;7,70256E+12;5000;4900;0;0;0;Excluido;-456
2670;ALCOHOL JGB 700ML;7,70256E+12;7700;7400;0;0;0;DIAN IVA 0%;-275
2671;PONY MALTA 1LITRO;7,702E+12;3500;0;0;0;0;DIAN IVA 19%;0
2672;PONY MALTA 330ML;7,702E+12;2300;0;0;0;0;DIAN IVA 19%;-3
2673;Pony Malta 200ml;7,702E+12;1500;1367;0;0;0;DIAN IVA 19%;-43
2682;AREQUIPE LA MEJOR 250GR;7,70524E+12;5700;5100;5000;0;0;DIAN IVA 19%;-359
2685;AREQUIPE EL ANDINO 900GR;7,70907E+12;11300;10900;0;0;0;Excluido;-372
2686;LONJA BOCADILLO 300GR;7,70719E+12;2100;2000;0;0;0;DIAN IVA 19%;-898
2693;FLAN GELADA 60G;7,70201E+12;4000;0;0;0;0;DIAN IVA 19%;-25
2698;FS;ZVCDS;0;0;0;0;0;Excluido;0
2705;LECHE CONDENSADA EL ANDINO 500GR;7,70907E+12;7200;7000;0;0;0;DIAN IVA 19%;-433
2723;CAPRI WAFER 24U VAINILLA;7,70201E+12;6100;0;0;0;0;DIAN IVA 19%;-1386
2724;DUCALES TACO DIA 120GR;7,70203E+12;2800;2667;0;0;0;DIAN IVA 19%;-4798
2730;FESTIVAL VAINILLA 12X6;7,70203E+12;12300;0;0;0;0;DIAN IVA 19%;-1197
2737;CREMA DE ARROZ BABU 450GR;7,70835E+12;5300;5150;0;0;0;DIAN IVA 5%;-29
9730;ATUN CALIDAD LOMITO ACEITE 175GR;7,86664E+12;4100;3980;0;0;0;DIAN IVA 19%;-232
9731;ACONDICIONADOR SAVITAL 100ML;7,70201E+12;3200;3100;0;0;0;DIAN IVA 19%;-55
2746;Leche Miramonte 200g;7,70723E+12;5100;4900;0;0;0;Excluido;-1247
2749;HARINA PAN INTEGRAL 1000GR;7,70208E+12;4400;4300;0;0;0;DIAN IVA 5%;-515
2750;HARINA PAN AMARILLA 1.000GR;7,70208E+12;3700;3550;0;0;0;DIAN IVA 5%;-259
2760;LETRAS DORIA 250GR;7,70209E+12;2200;2100;0;0;0;DIAN IVA 5%;-727
2761;FIDEOS DORIA 250GR;7,70209E+12;2200;2100;0;0;0;DIAN IVA 5%;-515
2770;AZUCAR MAYAGUEZ 1.000GR;7,70701E+12;4200;4080;0;0;0;DIAN IVA 5%;-723
2773;Arroz Pesado x libra ;7,70953E+12;2200;0;0;0;0;Excluido;-12
2779;SPAGHETTI DORIA 1.000GR;7,70209E+12;5900;5667;0;0;0;DIAN IVA 5%;-828
2788;CHOCOLATE CORONA FLASH 200GR;7,70201E+12;7200;7000;0;0;0;DIAN IVA 19%;-4
2789;ROBINSON LEUDANTE 500GR;7,7072E+12;2100;1980;0;0;0;DIAN IVA 5%;-46
